Address,Data Type,Modbus Address,Function Code,Nickname,Initial Value,Retentive,Address Comment
X001,BIT,100001,"FC=02","",0,No,""
X002,BIT,100002,"FC=02","",0,No,""
X003,BIT,100003,"FC=02","",0,No,""
X004,BIT,100004,"FC=02","",0,No,""
X005,BIT,100005,"FC=02","",0,No,""
X006,BIT,100006,"FC=02","",0,No,""
X007,BIT,100007,"FC=02","",0,No,""
X008,BIT,100008,"FC=02","",0,No,""
X009,BIT,100009,"FC=02","",0,No,""
X010,BIT,100010,"FC=02","",0,No,""
X011,BIT,100011,"FC=02","",0,No,""
X012,BIT,100012,"FC=02","",0,No,""
X013,BIT,100013,"FC=02","",0,No,""
X014,BIT,100014,"FC=02","",0,No,""
X015,BIT,100015,"FC=02","",0,No,""
X016,BIT,100016,"FC=02","",0,No,""
X021,BIT,100017,"FC=02","",0,No,""
X022,BIT,100018,"FC=02","",0,No,""
X023,BIT,100019,"FC=02","",0,No,""
X024,BIT,100020,"FC=02","",0,No,""
X025,BIT,100021,"FC=02","",0,No,""
X026,BIT,100022,"FC=02","",0,No,""
X027,BIT,100023,"FC=02","",0,No,""
X028,BIT,100024,"FC=02","",0,No,""
X029,BIT,100025,"FC=02","",0,No,""
X030,BIT,100026,"FC=02","",0,No,""
X031,BIT,100027,"FC=02","",0,No,""
X032,BIT,100028,"FC=02","",0,No,""
X033,BIT,100029,"FC=02","",0,No,""
X034,BIT,100030,"FC=02","",0,No,""
X035,BIT,100031,"FC=02","",0,No,""
X036,BIT,100032,"FC=02","",0,No,""
X101,BIT,100033,"FC=02","",0,No,""
X102,BIT,100034,"FC=02","",0,No,""
X103,BIT,100035,"FC=02","",0,No,""
X104,BIT,100036,"FC=02","",0,No,""
X105,BIT,100037,"FC=02","",0,No,""
X106,BIT,100038,"FC=02","",0,No,""
X107,BIT,100039,"FC=02","",0,No,""
X108,BIT,100040,"FC=02","",0,No,""
X109,BIT,100041,"FC=02","",0,No,""
X110,BIT,100042,"FC=02","",0,No,""
X111,BIT,100043,"FC=02","",0,No,""
X112,BIT,100044,"FC=02","",0,No,""
X113,BIT,100045,"FC=02","",0,No,""
X114,BIT,100046,"FC=02","",0,No,""
X115,BIT,100047,"FC=02","",0,No,""
X116,BIT,100048,"FC=02","",0,No,""
X201,BIT,100065,"FC=02","",0,No,""
X202,BIT,100066,"FC=02","",0,No,""
X203,BIT,100067,"FC=02","",0,No,""
X204,BIT,100068,"FC=02","",0,No,""
X205,BIT,100069,"FC=02","",0,No,""
X206,BIT,100070,"FC=02","",0,No,""
X207,BIT,100071,"FC=02","",0,No,""
X208,BIT,100072,"FC=02","",0,No,""
X209,BIT,100073,"FC=02","",0,No,""
X210,BIT,100074,"FC=02","",0,No,""
X211,BIT,100075,"FC=02","",0,No,""
X212,BIT,100076,"FC=02","",0,No,""
X213,BIT,100077,"FC=02","",0,No,""
X214,BIT,100078,"FC=02","",0,No,""
X215,BIT,100079,"FC=02","",0,No,""
X216,BIT,100080,"FC=02","",0,No,""
X301,BIT,100097,"FC=02","",0,No,""
X302,BIT,100098,"FC=02","",0,No,""
X303,BIT,100099,"FC=02","",0,No,""
X304,BIT,100100,"FC=02","",0,No,""
X305,BIT,100101,"FC=02","",0,No,""
X306,BIT,100102,"FC=02","",0,No,""
X307,BIT,100103,"FC=02","",0,No,""
X308,BIT,100104,"FC=02","",0,No,""
X309,BIT,100105,"FC=02","",0,No,""
X310,BIT,100106,"FC=02","",0,No,""
X311,BIT,100107,"FC=02","",0,No,""
X312,BIT,100108,"FC=02","",0,No,""
X313,BIT,100109,"FC=02","",0,No,""
X314,BIT,100110,"FC=02","",0,No,""
X315,BIT,100111,"FC=02","",0,No,""
X316,BIT,100112,"FC=02","",0,No,""
X401,BIT,100129,"FC=02","",0,No,""
X402,BIT,100130,"FC=02","",0,No,""
X403,BIT,100131,"FC=02","",0,No,""
X404,BIT,100132,"FC=02","",0,No,""
X405,BIT,100133,"FC=02","",0,No,""
X406,BIT,100134,"FC=02","",0,No,""
X407,BIT,100135,"FC=02","",0,No,""
X408,BIT,100136,"FC=02","",0,No,""
X409,BIT,100137,"FC=02","",0,No,""
X410,BIT,100138,"FC=02","",0,No,""
X411,BIT,100139,"FC=02","",0,No,""
X412,BIT,100140,"FC=02","",0,No,""
X413,BIT,100141,"FC=02","",0,No,""
X414,BIT,100142,"FC=02","",0,No,""
X415,BIT,100143,"FC=02","",0,No,""
X416,BIT,100144,"FC=02","",0,No,""
X501,BIT,100161,"FC=02","",0,No,""
X502,BIT,100162,"FC=02","",0,No,""
X503,BIT,100163,"FC=02","",0,No,""
X504,BIT,100164,"FC=02","",0,No,""
X505,BIT,100165,"FC=02","",0,No,""
X506,BIT,100166,"FC=02","",0,No,""
X507,BIT,100167,"FC=02","",0,No,""
X508,BIT,100168,"FC=02","",0,No,""
X509,BIT,100169,"FC=02","",0,No,""
X510,BIT,100170,"FC=02","",0,No,""
X511,BIT,100171,"FC=02","",0,No,""
X512,BIT,100172,"FC=02","",0,No,""
X513,BIT,100173,"FC=02","",0,No,""
X514,BIT,100174,"FC=02","",0,No,""
X515,BIT,100175,"FC=02","",0,No,""
X516,BIT,100176,"FC=02","",0,No,""
X601,BIT,100193,"FC=02","",0,No,""
X602,BIT,100194,"FC=02","",0,No,""
X603,BIT,100195,"FC=02","",0,No,""
X604,BIT,100196,"FC=02","",0,No,""
X605,BIT,100197,"FC=02","",0,No,""
X606,BIT,100198,"FC=02","",0,No,""
X607,BIT,100199,"FC=02","",0,No,""
X608,BIT,100200,"FC=02","",0,No,""
X609,BIT,100201,"FC=02","",0,No,""
X610,BIT,100202,"FC=02","",0,No,""
X611,BIT,100203,"FC=02","",0,No,""
X612,BIT,100204,"FC=02","",0,No,""
X613,BIT,100205,"FC=02","",0,No,""
X614,BIT,100206,"FC=02","",0,No,""
X615,BIT,100207,"FC=02","",0,No,""
X616,BIT,100208,"FC=02","",0,No,""
X701,BIT,100225,"FC=02","",0,No,""
X702,BIT,100226,"FC=02","",0,No,""
X703,BIT,100227,"FC=02","",0,No,""
X704,BIT,100228,"FC=02","",0,No,""
X705,BIT,100229,"FC=02","",0,No,""
X706,BIT,100230,"FC=02","",0,No,""
X707,BIT,100231,"FC=02","",0,No,""
X708,BIT,100232,"FC=02","",0,No,""
X709,BIT,100233,"FC=02","",0,No,""
X710,BIT,100234,"FC=02","",0,No,""
X711,BIT,100235,"FC=02","",0,No,""
X712,BIT,100236,"FC=02","",0,No,""
X713,BIT,100237,"FC=02","",0,No,""
X714,BIT,100238,"FC=02","",0,No,""
X715,BIT,100239,"FC=02","",0,No,""
X716,BIT,100240,"FC=02","",0,No,""
X801,BIT,100257,"FC=02","",0,No,""
X802,BIT,100258,"FC=02","",0,No,""
X803,BIT,100259,"FC=02","",0,No,""
X804,BIT,100260,"FC=02","",0,No,""
X805,BIT,100261,"FC=02","",0,No,""
X806,BIT,100262,"FC=02","",0,No,""
X807,BIT,100263,"FC=02","",0,No,""
X808,BIT,100264,"FC=02","",0,No,""
X809,BIT,100265,"FC=02","",0,No,""
X810,BIT,100266,"FC=02","",0,No,""
X811,BIT,100267,"FC=02","",0,No,""
X812,BIT,100268,"FC=02","",0,No,""
X813,BIT,100269,"FC=02","",0,No,""
X814,BIT,100270,"FC=02","",0,No,""
X815,BIT,100271,"FC=02","",0,No,""
X816,BIT,100272,"FC=02","",0,No,""
Y001,BIT,8193,"FC=01,05,15","",0,No,""
Y002,BIT,8194,"FC=01,05,15","",0,No,""
Y003,BIT,8195,"FC=01,05,15","",0,No,""
Y004,BIT,8196,"FC=01,05,15","",0,No,""
Y005,BIT,8197,"FC=01,05,15","",0,No,""
Y006,BIT,8198,"FC=01,05,15","",0,No,""
Y007,BIT,8199,"FC=01,05,15","",0,No,""
Y008,BIT,8200,"FC=01,05,15","",0,No,""
Y009,BIT,8201,"FC=01,05,15","",0,No,""
Y010,BIT,8202,"FC=01,05,15","",0,No,""
Y011,BIT,8203,"FC=01,05,15","",0,No,""
Y012,BIT,8204,"FC=01,05,15","",0,No,""
Y013,BIT,8205,"FC=01,05,15","",0,No,""
Y014,BIT,8206,"FC=01,05,15","",0,No,""
Y015,BIT,8207,"FC=01,05,15","",0,No,""
Y016,BIT,8208,"FC=01,05,15","",0,No,""
Y021,BIT,8209,"FC=01,05,15","",0,No,""
Y022,BIT,8210,"FC=01,05,15","",0,No,""
Y023,BIT,8211,"FC=01,05,15","",0,No,""
Y024,BIT,8212,"FC=01,05,15","",0,No,""
Y025,BIT,8213,"FC=01,05,15","",0,No,""
Y026,BIT,8214,"FC=01,05,15","",0,No,""
Y027,BIT,8215,"FC=01,05,15","",0,No,""
Y028,BIT,8216,"FC=01,05,15","",0,No,""
Y029,BIT,8217,"FC=01,05,15","",0,No,""
Y030,BIT,8218,"FC=01,05,15","",0,No,""
Y031,BIT,8219,"FC=01,05,15","",0,No,""
Y032,BIT,8220,"FC=01,05,15","",0,No,""
Y033,BIT,8221,"FC=01,05,15","",0,No,""
Y034,BIT,8222,"FC=01,05,15","",0,No,""
Y035,BIT,8223,"FC=01,05,15","",0,No,""
Y036,BIT,8224,"FC=01,05,15","",0,No,""
Y101,BIT,8225,"FC=01,05,15","",0,No,""
Y102,BIT,8226,"FC=01,05,15","",0,No,""
Y103,BIT,8227,"FC=01,05,15","",0,No,""
Y104,BIT,8228,"FC=01,05,15","",0,No,""
Y105,BIT,8229,"FC=01,05,15","",0,No,""
Y106,BIT,8230,"FC=01,05,15","",0,No,""
Y107,BIT,8231,"FC=01,05,15","",0,No,""
Y108,BIT,8232,"FC=01,05,15","",0,No,""
Y109,BIT,8233,"FC=01,05,15","",0,No,""
Y110,BIT,8234,"FC=01,05,15","",0,No,""
Y111,BIT,8235,"FC=01,05,15","",0,No,""
Y112,BIT,8236,"FC=01,05,15","",0,No,""
Y113,BIT,8237,"FC=01,05,15","",0,No,""
Y114,BIT,8238,"FC=01,05,15","",0,No,""
Y115,BIT,8239,"FC=01,05,15","",0,No,""
Y116,BIT,8240,"FC=01,05,15","",0,No,""
Y201,BIT,8257,"FC=01,05,15","",0,No,""
Y202,BIT,8258,"FC=01,05,15","",0,No,""
Y203,BIT,8259,"FC=01,05,15","",0,No,""
Y204,BIT,8260,"FC=01,05,15","",0,No,""
Y205,BIT,8261,"FC=01,05,15","",0,No,""
Y206,BIT,8262,"FC=01,05,15","",0,No,""
Y207,BIT,8263,"FC=01,05,15","",0,No,""
Y208,BIT,8264,"FC=01,05,15","",0,No,""
Y209,BIT,8265,"FC=01,05,15","",0,No,""
Y210,BIT,8266,"FC=01,05,15","",0,No,""
Y211,BIT,8267,"FC=01,05,15","",0,No,""
Y212,BIT,8268,"FC=01,05,15","",0,No,""
Y213,BIT,8269,"FC=01,05,15","",0,No,""
Y214,BIT,8270,"FC=01,05,15","",0,No,""
Y215,BIT,8271,"FC=01,05,15","",0,No,""
Y216,BIT,8272,"FC=01,05,15","",0,No,""
Y301,BIT,8289,"FC=01,05,15","",0,No,""
Y302,BIT,8290,"FC=01,05,15","",0,No,""
Y303,BIT,8291,"FC=01,05,15","",0,No,""
Y304,BIT,8292,"FC=01,05,15","",0,No,""
Y305,BIT,8293,"FC=01,05,15","",0,No,""
Y306,BIT,8294,"FC=01,05,15","",0,No,""
Y307,BIT,8295,"FC=01,05,15","",0,No,""
Y308,BIT,8296,"FC=01,05,15","",0,No,""
Y309,BIT,8297,"FC=01,05,15","",0,No,""
Y310,BIT,8298,"FC=01,05,15","",0,No,""
Y311,BIT,8299,"FC=01,05,15","",0,No,""
Y312,BIT,8300,"FC=01,05,15","",0,No,""
Y313,BIT,8301,"FC=01,05,15","",0,No,""
Y314,BIT,8302,"FC=01,05,15","",0,No,""
Y315,BIT,8303,"FC=01,05,15","",0,No,""
Y316,BIT,8304,"FC=01,05,15","",0,No,""
Y401,BIT,8321,"FC=01,05,15","",0,No,""
Y402,BIT,8322,"FC=01,05,15","",0,No,""
Y403,BIT,8323,"FC=01,05,15","",0,No,""
Y404,BIT,8324,"FC=01,05,15","",0,No,""
Y405,BIT,8325,"FC=01,05,15","",0,No,""
Y406,BIT,8326,"FC=01,05,15","",0,No,""
Y407,BIT,8327,"FC=01,05,15","",0,No,""
Y408,BIT,8328,"FC=01,05,15","",0,No,""
Y409,BIT,8329,"FC=01,05,15","",0,No,""
Y410,BIT,8330,"FC=01,05,15","",0,No,""
Y411,BIT,8331,"FC=01,05,15","",0,No,""
Y412,BIT,8332,"FC=01,05,15","",0,No,""
Y413,BIT,8333,"FC=01,05,15","",0,No,""
Y414,BIT,8334,"FC=01,05,15","",0,No,""
Y415,BIT,8335,"FC=01,05,15","",0,No,""
Y416,BIT,8336,"FC=01,05,15","",0,No,""
Y501,BIT,8353,"FC=01,05,15","",0,No,""
Y502,BIT,8354,"FC=01,05,15","",0,No,""
Y503,BIT,8355,"FC=01,05,15","",0,No,""
Y504,BIT,8356,"FC=01,05,15","",0,No,""
Y505,BIT,8357,"FC=01,05,15","",0,No,""
Y506,BIT,8358,"FC=01,05,15","",0,No,""
Y507,BIT,8359,"FC=01,05,15","",0,No,""
Y508,BIT,8360,"FC=01,05,15","",0,No,""
Y509,BIT,8361,"FC=01,05,15","",0,No,""
Y510,BIT,8362,"FC=01,05,15","",0,No,""
Y511,BIT,8363,"FC=01,05,15","",0,No,""
Y512,BIT,8364,"FC=01,05,15","",0,No,""
Y513,BIT,8365,"FC=01,05,15","",0,No,""
Y514,BIT,8366,"FC=01,05,15","",0,No,""
Y515,BIT,8367,"FC=01,05,15","",0,No,""
Y516,BIT,8368,"FC=01,05,15","",0,No,""
Y601,BIT,8385,"FC=01,05,15","",0,No,""
Y602,BIT,8386,"FC=01,05,15","",0,No,""
Y603,BIT,8387,"FC=01,05,15","",0,No,""
Y604,BIT,8388,"FC=01,05,15","",0,No,""
Y605,BIT,8389,"FC=01,05,15","",0,No,""
Y606,BIT,8390,"FC=01,05,15","",0,No,""
Y607,BIT,8391,"FC=01,05,15","",0,No,""
Y608,BIT,8392,"FC=01,05,15","",0,No,""
Y609,BIT,8393,"FC=01,05,15","",0,No,""
Y610,BIT,8394,"FC=01,05,15","",0,No,""
Y611,BIT,8395,"FC=01,05,15","",0,No,""
Y612,BIT,8396,"FC=01,05,15","",0,No,""
Y613,BIT,8397,"FC=01,05,15","",0,No,""
Y614,BIT,8398,"FC=01,05,15","",0,No,""
Y615,BIT,8399,"FC=01,05,15","",0,No,""
Y616,BIT,8400,"FC=01,05,15","",0,No,""
Y701,BIT,8417,"FC=01,05,15","",0,No,""
Y702,BIT,8418,"FC=01,05,15","",0,No,""
Y703,BIT,8419,"FC=01,05,15","",0,No,""
Y704,BIT,8420,"FC=01,05,15","",0,No,""
Y705,BIT,8421,"FC=01,05,15","",0,No,""
Y706,BIT,8422,"FC=01,05,15","",0,No,""
Y707,BIT,8423,"FC=01,05,15","",0,No,""
Y708,BIT,8424,"FC=01,05,15","",0,No,""
Y709,BIT,8425,"FC=01,05,15","",0,No,""
Y710,BIT,8426,"FC=01,05,15","",0,No,""
Y711,BIT,8427,"FC=01,05,15","",0,No,""
Y712,BIT,8428,"FC=01,05,15","",0,No,""
Y713,BIT,8429,"FC=01,05,15","",0,No,""
Y714,BIT,8430,"FC=01,05,15","",0,No,""
Y715,BIT,8431,"FC=01,05,15","",0,No,""
Y716,BIT,8432,"FC=01,05,15","",0,No,""
Y801,BIT,8449,"FC=01,05,15","",0,No,""
Y802,BIT,8450,"FC=01,05,15","",0,No,""
Y803,BIT,8451,"FC=01,05,15","",0,No,""
Y804,BIT,8452,"FC=01,05,15","",0,No,""
Y805,BIT,8453,"FC=01,05,15","",0,No,""
Y806,BIT,8454,"FC=01,05,15","",0,No,""
Y807,BIT,8455,"FC=01,05,15","",0,No,""
Y808,BIT,8456,"FC=01,05,15","",0,No,""
Y809,BIT,8457,"FC=01,05,15","",0,No,""
Y810,BIT,8458,"FC=01,05,15","",0,No,""
Y811,BIT,8459,"FC=01,05,15","",0,No,""
Y812,BIT,8460,"FC=01,05,15","",0,No,""
Y813,BIT,8461,"FC=01,05,15","",0,No,""
Y814,BIT,8462,"FC=01,05,15","",0,No,""
Y815,BIT,8463,"FC=01,05,15","",0,No,""
Y816,BIT,8464,"FC=01,05,15","",0,No,""
C1,BIT,16385,"FC=01,05,15","",0,No,""
C2,BIT,16386,"FC=01,05,15","",0,No,""
C3,BIT,16387,"FC=01,05,15","",0,No,""
C4,BIT,16388,"FC=01,05,15","",0,No,""
C5,BIT,16389,"FC=01,05,15","",0,No,""
C6,BIT,16390,"FC=01,05,15","",0,No,""
C7,BIT,16391,"FC=01,05,15","",0,No,""
C8,BIT,16392,"FC=01,05,15","",0,No,""
C9,BIT,16393,"FC=01,05,15","",0,No,""
C10,BIT,16394,"FC=01,05,15","",0,No,""
C11,BIT,16395,"FC=01,05,15","",0,No,""
C12,BIT,16396,"FC=01,05,15","",0,No,""
C13,BIT,16397,"FC=01,05,15","",0,No,""
C14,BIT,16398,"FC=01,05,15","",0,No,""
C15,BIT,16399,"FC=01,05,15","",0,No,""
C16,BIT,16400,"FC=01,05,15","",0,No,""
C17,BIT,16401,"FC=01,05,15","",0,No,""
C18,BIT,16402,"FC=01,05,15","",0,No,""
C19,BIT,16403,"FC=01,05,15","",0,No,""
C20,BIT,16404,"FC=01,05,15","",0,No,""
C21,BIT,16405,"FC=01,05,15","",0,No,""
C22,BIT,16406,"FC=01,05,15","",0,No,""
C23,BIT,16407,"FC=01,05,15","",0,No,""
C24,BIT,16408,"FC=01,05,15","",0,No,""
C25,BIT,16409,"FC=01,05,15","",0,No,""
C26,BIT,16410,"FC=01,05,15","",0,No,""
C27,BIT,16411,"FC=01,05,15","",0,No,""
C28,BIT,16412,"FC=01,05,15","",0,No,""
C29,BIT,16413,"FC=01,05,15","",0,No,""
C30,BIT,16414,"FC=01,05,15","",0,No,""
C31,BIT,16415,"FC=01,05,15","",0,No,""
C32,BIT,16416,"FC=01,05,15","",0,No,""
C33,BIT,16417,"FC=01,05,15","",0,No,""
C34,BIT,16418,"FC=01,05,15","",0,No,""
C35,BIT,16419,"FC=01,05,15","",0,No,""
C36,BIT,16420,"FC=01,05,15","",0,No,""
C37,BIT,16421,"FC=01,05,15","",0,No,""
C38,BIT,16422,"FC=01,05,15","",0,No,""
C39,BIT,16423,"FC=01,05,15","",0,No,""
C40,BIT,16424,"FC=01,05,15","",0,No,""
C41,BIT,16425,"FC=01,05,15","",0,No,""
C42,BIT,16426,"FC=01,05,15","",0,No,""
C43,BIT,16427,"FC=01,05,15","",0,No,""
C44,BIT,16428,"FC=01,05,15","",0,No,""
C45,BIT,16429,"FC=01,05,15","",0,No,""
C46,BIT,16430,"FC=01,05,15","",0,No,""
C47,BIT,16431,"FC=01,05,15","",0,No,""
C48,BIT,16432,"FC=01,05,15","",0,No,""
C49,BIT,16433,"FC=01,05,15","",0,No,""
C50,BIT,16434,"FC=01,05,15","",0,No,""
C51,BIT,16435,"FC=01,05,15","",0,No,""
C52,BIT,16436,"FC=01,05,15","",0,No,""
C53,BIT,16437,"FC=01,05,15","",0,No,""
C54,BIT,16438,"FC=01,05,15","",0,No,""
C55,BIT,16439,"FC=01,05,15","",0,No,""
C56,BIT,16440,"FC=01,05,15","",0,No,""
C57,BIT,16441,"FC=01,05,15","",0,No,""
C58,BIT,16442,"FC=01,05,15","",0,No,""
C59,BIT,16443,"FC=01,05,15","",0,No,""
C60,BIT,16444,"FC=01,05,15","",0,No,""
C61,BIT,16445,"FC=01,05,15","",0,No,""
C62,BIT,16446,"FC=01,05,15","",0,No,""
C63,BIT,16447,"FC=01,05,15","",0,No,""
C64,BIT,16448,"FC=01,05,15","",0,No,""
C65,BIT,16449,"FC=01,05,15","",0,No,""
C66,BIT,16450,"FC=01,05,15","",0,No,""
C67,BIT,16451,"FC=01,05,15","",0,No,""
C68,BIT,16452,"FC=01,05,15","",0,No,""
C69,BIT,16453,"FC=01,05,15","",0,No,""
C70,BIT,16454,"FC=01,05,15","",0,No,""
C71,BIT,16455,"FC=01,05,15","",0,No,""
C72,BIT,16456,"FC=01,05,15","",0,No,""
C73,BIT,16457,"FC=01,05,15","",0,No,""
C74,BIT,16458,"FC=01,05,15","",0,No,""
C75,BIT,16459,"FC=01,05,15","",0,No,""
C76,BIT,16460,"FC=01,05,15","",0,No,""
C77,BIT,16461,"FC=01,05,15","",0,No,""
C78,BIT,16462,"FC=01,05,15","",0,No,""
C79,BIT,16463,"FC=01,05,15","",0,No,""
C80,BIT,16464,"FC=01,05,15","",0,No,""
C81,BIT,16465,"FC=01,05,15","",0,No,""
C82,BIT,16466,"FC=01,05,15","",0,No,""
C83,BIT,16467,"FC=01,05,15","",0,No,""
C84,BIT,16468,"FC=01,05,15","",0,No,""
C85,BIT,16469,"FC=01,05,15","",0,No,""
C86,BIT,16470,"FC=01,05,15","",0,No,""
C87,BIT,16471,"FC=01,05,15","",0,No,""
C88,BIT,16472,"FC=01,05,15","",0,No,""
C89,BIT,16473,"FC=01,05,15","",0,No,""
C90,BIT,16474,"FC=01,05,15","",0,No,""
C91,BIT,16475,"FC=01,05,15","",0,No,""
C92,BIT,16476,"FC=01,05,15","",0,No,""
C93,BIT,16477,"FC=01,05,15","",0,No,""
C94,BIT,16478,"FC=01,05,15","",0,No,""
C95,BIT,16479,"FC=01,05,15","",0,No,""
C96,BIT,16480,"FC=01,05,15","",0,No,""
C97,BIT,16481,"FC=01,05,15","",0,No,""
C98,BIT,16482,"FC=01,05,15","",0,No,""
C99,BIT,16483,"FC=01,05,15","",0,No,""
C100,BIT,16484,"FC=01,05,15","",0,No,""
C101,BIT,16485,"FC=01,05,15","",0,No,""
C102,BIT,16486,"FC=01,05,15","",0,No,""
C103,BIT,16487,"FC=01,05,15","",0,No,""
C104,BIT,16488,"FC=01,05,15","",0,No,""
C105,BIT,16489,"FC=01,05,15","",0,No,""
C106,BIT,16490,"FC=01,05,15","",0,No,""
C107,BIT,16491,"FC=01,05,15","",0,No,""
C108,BIT,16492,"FC=01,05,15","",0,No,""
C109,BIT,16493,"FC=01,05,15","",0,No,""
C110,BIT,16494,"FC=01,05,15","",0,No,""
C111,BIT,16495,"FC=01,05,15","",0,No,""
C112,BIT,16496,"FC=01,05,15","",0,No,""
C113,BIT,16497,"FC=01,05,15","",0,No,""
C114,BIT,16498,"FC=01,05,15","",0,No,""
C115,BIT,16499,"FC=01,05,15","",0,No,""
C116,BIT,16500,"FC=01,05,15","",0,No,""
C117,BIT,16501,"FC=01,05,15","",0,No,""
C118,BIT,16502,"FC=01,05,15","",0,No,""
C119,BIT,16503,"FC=01,05,15","",0,No,""
C120,BIT,16504,"FC=01,05,15","",0,No,""
C121,BIT,16505,"FC=01,05,15","",0,No,""
C122,BIT,16506,"FC=01,05,15","",0,No,""
C123,BIT,16507,"FC=01,05,15","",0,No,""
C124,BIT,16508,"FC=01,05,15","",0,No,""
C125,BIT,16509,"FC=01,05,15","",0,No,""
C126,BIT,16510,"FC=01,05,15","",0,No,""
C127,BIT,16511,"FC=01,05,15","",0,No,""
C128,BIT,16512,"FC=01,05,15","",0,No,""
C129,BIT,16513,"FC=01,05,15","",0,No,""
C130,BIT,16514,"FC=01,05,15","",0,No,""
C131,BIT,16515,"FC=01,05,15","",0,No,""
C132,BIT,16516,"FC=01,05,15","",0,No,""
C133,BIT,16517,"FC=01,05,15","",0,No,""
C134,BIT,16518,"FC=01,05,15","",0,No,""
C135,BIT,16519,"FC=01,05,15","",0,No,""
C136,BIT,16520,"FC=01,05,15","",0,No,""
C137,BIT,16521,"FC=01,05,15","",0,No,""
C138,BIT,16522,"FC=01,05,15","",0,No,""
C139,BIT,16523,"FC=01,05,15","",0,No,""
C140,BIT,16524,"FC=01,05,15","",0,No,""
C141,BIT,16525,"FC=01,05,15","",0,No,""
C142,BIT,16526,"FC=01,05,15","",0,No,""
C143,BIT,16527,"FC=01,05,15","",0,No,""
C144,BIT,16528,"FC=01,05,15","",0,No,""
C145,BIT,16529,"FC=01,05,15","",0,No,""
C146,BIT,16530,"FC=01,05,15","",0,No,""
C147,BIT,16531,"FC=01,05,15","",0,No,""
C148,BIT,16532,"FC=01,05,15","",0,No,""
C149,BIT,16533,"FC=01,05,15","",0,No,""
C150,BIT,16534,"FC=01,05,15","",0,No,""
C151,BIT,16535,"FC=01,05,15","",0,No,""
C152,BIT,16536,"FC=01,05,15","",0,No,""
C153,BIT,16537,"FC=01,05,15","",0,No,""
C154,BIT,16538,"FC=01,05,15","",0,No,""
C155,BIT,16539,"FC=01,05,15","",0,No,""
C156,BIT,16540,"FC=01,05,15","",0,No,""
C157,BIT,16541,"FC=01,05,15","",0,No,""
C158,BIT,16542,"FC=01,05,15","",0,No,""
C159,BIT,16543,"FC=01,05,15","",0,No,""
C160,BIT,16544,"FC=01,05,15","",0,No,""
C161,BIT,16545,"FC=01,05,15","",0,No,""
C162,BIT,16546,"FC=01,05,15","",0,No,""
C163,BIT,16547,"FC=01,05,15","",0,No,""
C164,BIT,16548,"FC=01,05,15","",0,No,""
C165,BIT,16549,"FC=01,05,15","",0,No,""
C166,BIT,16550,"FC=01,05,15","",0,No,""
C167,BIT,16551,"FC=01,05,15","",0,No,""
C168,BIT,16552,"FC=01,05,15","",0,No,""
C169,BIT,16553,"FC=01,05,15","",0,No,""
C170,BIT,16554,"FC=01,05,15","",0,No,""
C171,BIT,16555,"FC=01,05,15","",0,No,""
C172,BIT,16556,"FC=01,05,15","",0,No,""
C173,BIT,16557,"FC=01,05,15","",0,No,""
C174,BIT,16558,"FC=01,05,15","",0,No,""
C175,BIT,16559,"FC=01,05,15","",0,No,""
C176,BIT,16560,"FC=01,05,15","",0,No,""
C177,BIT,16561,"FC=01,05,15","",0,No,""
C178,BIT,16562,"FC=01,05,15","",0,No,""
C179,BIT,16563,"FC=01,05,15","",0,No,""
C180,BIT,16564,"FC=01,05,15","",0,No,""
C181,BIT,16565,"FC=01,05,15","",0,No,""
C182,BIT,16566,"FC=01,05,15","",0,No,""
C183,BIT,16567,"FC=01,05,15","",0,No,""
C184,BIT,16568,"FC=01,05,15","",0,No,""
C185,BIT,16569,"FC=01,05,15","",0,No,""
C186,BIT,16570,"FC=01,05,15","",0,No,""
C187,BIT,16571,"FC=01,05,15","",0,No,""
C188,BIT,16572,"FC=01,05,15","",0,No,""
C189,BIT,16573,"FC=01,05,15","",0,No,""
C190,BIT,16574,"FC=01,05,15","",0,No,""
C191,BIT,16575,"FC=01,05,15","",0,No,""
C192,BIT,16576,"FC=01,05,15","",0,No,""
C193,BIT,16577,"FC=01,05,15","",0,No,""
C194,BIT,16578,"FC=01,05,15","",0,No,""
C195,BIT,16579,"FC=01,05,15","",0,No,""
C196,BIT,16580,"FC=01,05,15","",0,No,""
C197,BIT,16581,"FC=01,05,15","",0,No,""
C198,BIT,16582,"FC=01,05,15","",0,No,""
C199,BIT,16583,"FC=01,05,15","",0,No,""
C200,BIT,16584,"FC=01,05,15","",0,No,""
C201,BIT,16585,"FC=01,05,15","",0,No,""
C202,BIT,16586,"FC=01,05,15","",0,No,""
C203,BIT,16587,"FC=01,05,15","",0,No,""
C204,BIT,16588,"FC=01,05,15","",0,No,""
C205,BIT,16589,"FC=01,05,15","",0,No,""
C206,BIT,16590,"FC=01,05,15","",0,No,""
C207,BIT,16591,"FC=01,05,15","",0,No,""
C208,BIT,16592,"FC=01,05,15","",0,No,""
C209,BIT,16593,"FC=01,05,15","",0,No,""
C210,BIT,16594,"FC=01,05,15","",0,No,""
C211,BIT,16595,"FC=01,05,15","",0,No,""
C212,BIT,16596,"FC=01,05,15","",0,No,""
C213,BIT,16597,"FC=01,05,15","",0,No,""
C214,BIT,16598,"FC=01,05,15","",0,No,""
